"MESS_DATUM";"QN_4";"TMK";"TXK";"TNK";"TGK";"UPM";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"QN_3";"FX";"FM"
"2013-03-02";10;0.2;0.9;-0.3;-0.3;84;0;6;0;0;8;5.2;968.9;10;10.2;2.7
"2013-03-03";10;0.7;5.3;-2.3;-4.2;80;0;0;3.8;0;4.7;5.1;968.1;10;4.3;1.4
"2013-03-04";10;1.6;9.6;-3.4;-6;79;0;0;7.6;0;1.1;5.3;965.3;10;4.2;1.4
"2013-03-05";10;3.9;12.2;-2.8;-4.6;75;0;0;7.6;0;2;5.8;959.1;10;4.3;1.6
"2013-03-06";10;7.3;16.3;0.6;-1.5;64;0;0;5.3;0;3.4;6.3;950.5;10;5;2.2
"2013-03-07";10;8.4;16.1;2.9;-0.3;71;0;6;4.8;0;5.4;7.7;949.4;10;5;1.6
"2013-03-08";10;8.9;16.4;2.6;0.3;74;0.9;6;7.1;0;5;8.3;949.1;10;11.3;2.6
"2013-03-09";10;9.7;14.5;6.8;4.1;76;0.3;6;5.8;0;6.3;9.1;951.7;10;6.9;1.8
"2013-03-10";10;8.6;13;4.8;2.3;77;0.2;6;3.5;0;6.7;8.5;948.7;10;10;2.3
"2013-03-11";10;5.3;8.7;2.7;1;93;3.3;8;0.4;0;5.5;8.3;947.5;10;6.1;1.2
"2013-03-12";10;5.5;11.6;1.7;-0.7;86;0.5;8;2.3;0;6.8;7.6;945;10;8.9;1.8
"2013-03-13";10;1;4.9;-2.5;-2.5;92;5.9;8;0;0;7.6;6.1;949;10;7.4;1.8
"2013-03-14";10;-2.4;2.3;-5.5;-6.1;77;0.1;8;3.8;2;6.4;3.9;956.3;10;5.7;1.7
"2013-03-15";10;-1.3;2.9;-4.3;-6.1;62;0;7;8;0;3.5;3.3;962.2;10;8.5;2.7
"2013-03-16";10;1.5;8.8;-5.3;-8.2;53;0;0;8.5;0;1.5;3.5;960.7;10;8.2;1.8
"2013-03-17";10;5.3;11.5;0.5;-1.3;63;0.3;8;1.7;0;5.8;5.6;950.1;10;7.5;1.8
"2013-03-18";10;4;5.5;2.1;1.2;86;6.4;8;0;0;6.6;7;943.3;10;12.4;2
"2013-03-19";10;4.8;10;1.9;-0.9;69;0;8;5.3;0;4.5;5.8;949.5;10;17.2;3.9
"2013-03-20";10;4.3;9.2;1.1;-0.9;80;2.3;8;4.1;0;5.6;6.6;953.9;10;15.5;3.4
"2013-03-21";10;4.5;9.7;1.9;-0.2;75;0.1;8;3.4;0;5.9;6.3;963.5;10;10.1;2.8
"2013-03-22";10;6.1;13.5;0.1;-1.8;66;0;0;10.7;0;2;6;959.5;10;8.3;2.3
"2013-03-23";10;3.2;6.7;0.2;-1.4;68;0;6;2.5;0;5.6;5.2;957.6;10;7.4;2.5
"2013-03-24";10;1.2;4.4;-0.5;-1.6;71;2;8;0.5;0;6.3;4.7;955.2;10;10.1;3.2
"2013-03-25";10;-0.6;0.4;-2;-2.2;84;4.1;8;0;1;7.6;4.9;954;10;7.2;2.8
"2013-03-26";10;-2.2;-0.5;-3.2;-3.9;86;4.2;7;0;4;6.7;4.4;954.3;10;6.2;2.3
"2013-03-27";10;-1.1;3.2;-3.7;-4;75;7.1;8;3.8;4;5.2;4.2;954.9;10;5.3;1.8
"2013-03-28";10;0.8;2.9;-2.2;-3.9;92;8.5;8;0;4;6;6.1;954.1;10;8.9;1.3
"2013-03-29";10;1.7;4.3;0.1;-2.1;84;6.8;8;0.9;0;6.7;5.8;954.8;10;7.2;1.8
"2013-03-30";10;2.1;4.1;0.2;0;97;7.8;8;0;2;7.7;7;950.5;10;4;1.1
"2013-03-31";10;1.4;2.8;0;-1;93;1.2;8;0;0;6.9;6.3;954.6;10;5.8;1.6
"2013-04-01";10;2.4;7.9;-1.2;-2.3;71;0;0;11.3;0;3.4;5.1;953.2;10;9.1;3.5
"2013-04-02";10;1.9;3.8;0.6;0.5;76;0;0;0;0;8;5.3;953.5;10;6.9;2.4
"2013-04-03";10;3.9;6.7;1.9;1.5;71;0;0;0;0;7.4;5.7;956.7;10;7.7;2.6
"2013-04-04";10;5;10.6;1.5;0.9;69;0;0;3.4;0;6.7;6;953.7;10;9.9;2.9
"2013-04-05";10;3;4.4;1.3;1.3;78;0;0;0;0;7.6;5.9;953.2;10;6.5;1.9
"2013-04-06";10;4.3;6.9;2.5;1.9;70;0;0;0;0;7.8;5.8;961.8;10;6.5;2
"2013-04-07";10;4.1;7.1;1.4;-1.8;68;0;0;0;0;6.5;5.5;964.3;10;6.6;2.2
"2013-04-08";10;3.1;6.2;-0.6;-2.6;84;2.1;6;0.2;0;6.2;6.5;954.8;10;5.2;1.6
"2013-04-09";10;6.2;10;3.4;1.1;86;10;6;4.5;0;6.9;8.1;953.2;10;12.9;2.2
"2013-04-10";10;9.8;15;6.4;4.6;62;1.1;6;6;0;6;7.4;957.9;10;14.4;4.6
"2013-04-11";10;10.3;16.1;5.9;5.6;84;5.5;6;1;0;7.2;10.6;954.9;10;11.7;1.8
"2013-04-12";10;9.9;15.1;7.2;5.5;76;2.8;8;5.4;0;6.5;9.2;957.5;10;17.3;4.5
"2013-04-13";10;10.8;16.5;6.5;4.6;64;0.1;8;8.2;0;4.7;8;968.6;10;11.5;3.7
"2013-04-14";10;14.2;22.9;6.9;4.6;55;0;0;11.5;0;3.8;8.3;972.5;10;4.3;1.4
"2013-04-15";10;16;25.1;7.2;5;56;0.3;6;12.8;0;1.3;9.4;969;10;6;1.6
"2013-04-16";10;15.9;22.3;11.3;10.5;68;2;6;6.1;0;5.8;12;969.1;10;7.5;1.7
"2013-04-17";10;17.4;24.8;11.4;9.3;58;0;0;11.6;0;5.5;10.9;970.2;10;4.2;1.4
"2013-04-18";10;17.2;25.1;10.5;8.6;63;10.5;6;5.4;0;5;11.8;967.4;10;9.3;2.6
"2013-04-19";10;7.6;12;0.6;0;95;47.8;8;0;0;7.8;10;971.3;10;6.4;1.5
"2013-04-20";10;4.6;7.9;0.3;0;95;2;6;0;1;7.6;8.2;967.9;10;10.3;2.5
"2013-04-21";10;8.6;10.2;7.7;7.3;92;0.5;6;0;0;8;10.2;965.1;10;6.8;1.8
"2013-04-22";10;9.7;12.2;7.6;7.2;85;0;0;0;0;7.8;10.2;965.3;10;3.5;1.2
"2013-04-23";10;12;17.6;8.1;5.8;74;0;0;7;0;5.3;10;970.1;10;5.2;1.5
"2013-04-24";10;13.8;22.3;5.8;4.1;69;0;0;13.2;0;1.3;10.2;974;10;7.4;1.7
"2013-04-25";10;16;24.3;7.7;5.9;56;0;0;13.5;0;0.3;9.2;971.8;10;4;1.4
"2013-04-26";10;16;24;10.2;7.9;66;0.6;6;4;0;6;11.5;960.4;10;11.8;2
"2013-04-27";10;10.4;14.5;6;5.9;87;0.4;6;0;0;7.7;11;952.7;10;8.8;2.5
"2013-04-28";10;9;13.9;5.6;5.5;79;1;6;2.8;0;7.2;9;961.3;10;5.4;1.6
"2013-04-29";10;10.3;12.6;8.3;6.5;86;0.1;6;0;0;7.7;10.7;965.6;10;3.2;1.1
"2013-04-30";10;11.6;15;8.4;7.1;85;0;6;0;0;7;11.6;965.2;10;5.2;1.4
"2013-05-01";10;14;21.7;8.2;5.9;82;0.5;6;5.3;0;5.5;13;965.4;10;7.7;2.1
"2013-05-02";10;16.4;23.4;12.3;11.7;76;0.5;6;7.4;0;5.8;13.7;964.5;10;7.6;2
"2013-05-03";10;12.9;16.9;9.8;8.3;83;1.1;6;3.8;0;4.9;12.3;962.7;10;8.2;2.2
"2013-05-04";10;12.3;16.7;9.1;7.1;78;0.9;6;2.2;0;6.6;11.2;967.1;10;9;2.6
"2013-05-05";10;14.4;21.5;8.4;6.8;70;0;0;10.8;0;2.7;10.7;968.5;10;9.6;2.5
"2013-05-06";10;15.3;21.7;9.2;6.9;69;0;6;9.5;0;4.6;12;964.7;10;8.9;2.1
"2013-05-07";10;15.1;19.6;11.3;9.2;73;0;0;2.4;0;4.7;12.4;963.7;10;6.9;1.9
"2013-05-08";10;16.6;24;8.7;6.9;64;1.9;6;12.9;0;1;11.4;962.6;10;5.8;1.6
"2013-05-09";10;16.1;21.5;13.4;12.8;81;14.8;6;3.9;0;6.9;14.5;963.6;10;7;1.9
"2013-05-10";10;12.4;14.2;10.6;10;90;6.2;6;0.9;0;7.5;13.1;964.6;10;6.1;2.1
"2013-05-11";10;11.1;15.4;8.8;7;82;0.8;6;1.2;0;7.2;10.7;965.1;10;9.1;1.8
"2013-05-12";10;10;14.8;8.1;6.8;75;0.8;6;2.4;0;7.1;9.1;966;10;12.9;3.2
"2013-05-13";10;11.2;16.6;7.1;4.8;68;0.2;6;1.7;0;7.3;9;967.1;10;9.8;2.4
"2013-05-14";10;14.8;21.3;10.1;8.7;63;0;0;11;0;3.7;10.4;959.6;10;6.4;2
"2013-05-15";10;16;22;10.2;8.3;67;0;6;4.1;0;3.5;11.6;950.6;10;7.3;1.8
"2013-05-16";10;13.4;16.3;10.8;8.4;81;1;6;0.1;0;5.2;12.4;945.6;10;7;2.1
"2013-05-17";10;11.6;14.8;9.2;8;84;3.1;6;0.3;0;7.2;11.5;949.7;10;7.9;2.7
"2013-05-18";10;15.3;21.9;9;6.9;57;0;6;11.2;0;2;9.2;955.6;10;8;2.6
"2013-05-19";10;11.1;15.2;8;6.1;78;8.1;6;3.6;0;4.2;10.2;957.2;10;11.6;3.2
"2013-05-20";10;11.7;17.2;7.9;5.8;67;0.4;6;3.9;0;6.1;9.1;961.3;10;10;2.9
"2013-05-21";10;10.3;12.9;9;7.7;82;6.2;6;0.2;0;7;10.4;960.9;10;9.1;2.6
"2013-05-22";10;9.3;10.8;6.9;6;93;11.7;6;0;0;7.8;10.9;959.9;10;8.8;2.6
"2013-05-23";10;8.2;15.2;4.6;3.1;80;2.5;6;2.7;0;6.7;8.5;957.8;10;11.6;2.8
"2013-05-24";10;5.9;9;3.6;2.5;83;2.6;6;1;0;6.8;7.6;959.2;10;7.7;1.9
"2013-05-25";10;7;12.5;3.5;2.7;83;5.3;8;3.3;0;6.3;8.2;960.1;10;10.9;1.9
"2013-05-26";10;7.4;11;5.4;5;82;4.6;6;1.1;0;7.2;8.4;962.6;10;14.7;5.1
"2013-05-27";10;11;18;6.2;5.8;70;0;6;9.9;0;3.6;8.7;960.3;10;9.3;2.6
"2013-05-28";10;13.3;23.2;7;5.9;71;5.4;6;9.5;0;4;10.1;952.9;10;18.6;2.3
"2013-05-29";10;8.3;12.8;5.4;4.6;85;3.2;6;2.1;0;5.8;9.2;953.3;10;11.3;3.8
"2013-05-30";10;9.9;15.1;6.2;5.5;79;5.5;8;4.1;0;6.2;9.6;955.7;10;8.7;2.2
"2013-05-31";10;8.6;11;7.6;7.6;95;38.9;6;0;0;7.6;10.6;954.4;10;15.5;5
"2013-06-01";10;11.6;14;10.2;9.6;97;27.3;6;0.1;0;7.4;13.3;960.2;10;8.2;3.1
"2013-06-02";10;12.3;16.7;8;6.2;80;1.7;6;1.3;0;5.9;11.2;967.3;10;6.9;2.4
"2013-06-03";10;9.5;13.9;7.4;6.4;77;0;6;1.4;0;6.3;9.2;971;10;9.6;2.2
"2013-06-04";10;13.6;21.4;6.1;4.5;68;0;0;10.9;0;3.7;10.2;966.8;10;7.6;2.2
"2013-06-05";10;16.6;24.6;8.3;6.5;65;0;0;13.7;0;1.5;11.8;964.8;10;8.4;1.9
"2013-06-06";10;18.2;25.1;10.7;8.4;59;0;0;15.1;0;0.7;11.6;966.3;10;5.7;1.8
"2013-06-07";10;18.9;26.2;11.6;9.7;64;0;0;13;0;1.7;13.4;966.5;10;5.8;1.6
"2013-06-08";10;20.1;28.2;12.7;11.1;61;0;6;13.6;0;1.5;13.4;962.1;10;7.3;1.6
"2013-06-09";10;18.1;21.6;13.9;13.3;66;17.6;8;5.9;0;3.9;13.7;957.8;10;11.2;2.4
"2013-06-10";10;14.4;18.5;11.8;11.7;88;8.3;6;0.5;0;7.3;14.2;959.9;10;10.2;3.7
"2013-06-11";10;14.5;18.2;11.3;10.1;91;14;6;1.4;0;6.2;15;966;10;7;1.9
"2013-06-12";10;16.6;24.3;10.5;9.5;73;0;0;5.4;0;4.9;13;969.1;10;3.7;1.2
"2013-06-13";10;20.1;29;12;10.7;66;3.3;6;13.9;0;2.5;14.6;966.2;10;13.9;2
"2013-06-14";10;15.3;18.8;12.3;11.3;81;0;6;0.3;0;6.8;14;968.1;10;8.7;1.9
"2013-06-15";10;19.1;26.7;12.6;11.1;73;4.3;8;8.3;0;4.5;15.4;964.8;10;8.3;2
"2013-06-16";10;20.6;27.3;15.1;14.5;72;0;0;11.9;0;3.1;16.8;965;10;5.5;1.6
"2013-06-17";10;25.2;34.3;16.9;15.4;58;0;0;14.4;0;0.8;17;962.1;10;5.4;1.6
"2013-06-18";10;26.7;35.2;19.4;17.6;55;0.3;6;14.3;0;1.1;18.2;963.2;10;15.1;2.7
"2013-06-19";10;25.4;32.7;17.8;15.6;62;0;0;12.1;0;2.8;19.4;961.1;10;3.6;1.5
"2013-06-20";10;21.6;29;15;14.2;78;1.6;6;7.8;0;4;20.2;961.5;10;18.8;3
"2013-06-21";10;18.8;23.9;14.2;13.2;70;1.9;6;5.6;0;5.6;14.7;965.4;10;9.3;2.4
"2013-06-22";10;18.2;22.9;14.5;14.5;79;0.9;6;8.4;0;4.7;16.4;966.2;10;6.6;2.1
"2013-06-23";10;15.9;18.2;12.5;10.3;73;0;6;0.3;0;6.6;13.1;965.8;10;11.8;3.8
"2013-06-24";10;13;16.4;11.7;11.2;84;7.4;6;0.7;0;6.9;12.6;969.1;10;8.1;2.9
"2013-06-25";10;12.6;18.2;10.4;10.3;81;2.1;6;2.2;0;7.4;11.6;972.6;10;9;2.1
"2013-06-26";10;13.3;17.9;9.7;8.9;70;0;6;5;0;7;10.4;974.8;10;4.7;1.5
"2013-06-27";10;12.3;16.6;9.6;8;76;6;6;1.3;0;7.4;10.8;971.8;10;7.1;2
"2013-06-28";10;12.9;19.1;8;6.7;78;0.1;6;4.5;0;5.3;11.4;969.6;10;5.6;1.6
"2013-06-29";10;12.8;14.6;10.7;8.9;91;10.6;6;0;0;6.8;13.6;969.1;10;9.9;2.7
"2013-06-30";10;15.8;21.2;11.8;10.6;76;0;0;6.5;0;4.8;13.4;971.1;10;5.4;1.5
"2013-07-01";10;17.9;24.6;10.9;9.3;67;0;0;14.8;0;1.5;13.1;967.2;10;5;1.4
"2013-07-02";10;20.1;26.9;13.4;11.9;67;0.2;6;11.9;0;4.4;15.2;964.6;10;12.6;1.8
"2013-07-03";10;16.6;18.5;15.5;14.9;90;12.4;6;0.2;0;6.9;16.9;963.3;10;9.8;2.2
"2013-07-04";10;19.2;24.1;15.6;15.1;75;0.6;6;6.9;0;6.8;16.3;969.7;10;8.1;2.5
"2013-07-05";10;19.9;25.1;16.3;15.7;73;0.1;6;6.2;0;6.5;16.7;975;10;4.7;1.6
"2013-07-06";10;21.6;27.5;15.4;13.3;65;0;0;13.4;0;1.5;16.2;973.9;10;8;2.5
"2013-07-07";10;22.1;27.4;17.3;15.3;66;0;0;11.5;0;1.4;17.2;973.5;10;9.5;3.3
"2013-07-08";10;22.5;28;17.8;16.5;63;0;0;9.2;0;3.4;16.8;973;10;10.4;3
"2013-07-09";10;22.8;28.2;18;16.6;60;0;0;12.9;0;4.3;16.3;969.2;10;6.9;2.2
"2013-07-10";10;23.1;28.7;17.6;16.4;57;0;0;12.1;0;3.6;15.5;965.3;10;6.7;1.7
"2013-07-11";10;20.2;25.2;15.7;13.8;59;0;0;12.5;0;2.2;13.8;965.6;10;7.8;2.5
"2013-07-12";10;19.5;25.6;13.2;11;53;0;0;14.2;0;0;11.7;967.4;10;5.8;2
"2013-07-13";10;20.4;27.2;13;11.5;58;0;0;13.2;0;1.8;13.2;967.9;10;6;1.7
"2013-07-14";10;21.3;28;14.3;12.4;52;0;0;13.9;0;0.5;12.7;969.1;10;5.1;1.6
"2013-07-15";10;21.9;29;16.2;14.3;53;0;0;13.2;0;1.8;13.3;969.8;10;8;1.8
"2013-07-16";10;22.2;30.1;14.3;12.5;49;0;0;14.5;0;0.5;12.3;969.6;10;5.3;1.7
"2013-07-17";10;23.1;30.1;15.6;13.7;52;0;6;10.6;0;3.1;13.9;968.9;10;5;1.7
"2013-07-18";10;23.9;30.5;18.4;17;54;0;0;11.3;0;3.3;15.3;967.6;10;11.1;2.4
"2013-07-19";10;23;30.9;16.7;15.1;63;0;0;13.6;0;1.3;16.7;967.1;10;8.3;2
"2013-07-20";10;24.2;31.4;17.1;15.4;58;0;0;13.9;0;1.5;16.2;966.2;10;6.5;1.8
"2013-07-21";10;24.6;32;18.1;16.2;52;0;0;14.4;0;0.5;15.4;966.9;10;5.4;1.9
"2013-07-22";10;24.8;32.5;17.9;16.1;56;0;0;14.2;0;0.9;16.7;965.8;10;4.7;1.5
"2013-07-23";10;23.9;32.5;17.7;17;66;7;8;10;0;2.5;18.6;963.5;10;12.1;2.2
"2013-07-24";10;19.7;24.4;16.5;15.8;89;16.5;6;6.6;0;3.1;20.3;965.5;10;10.8;1.8
"2013-07-25";10;22.7;29.2;17;16.1;79;0;0;7.5;0;2.8;21.3;966;10;6.6;1.5
"2013-07-26";10;25.5;34.1;18.6;17.5;64;0;0;13.2;0;1.6;19.3;964;10;5.4;1.6
"2013-07-27";10;27;35.7;19.8;18.4;61;0;0;13.7;0;0.4;20.1;960;10;5;1.6
"2013-07-28";10;26;36.7;19.4;18.6;58;3.8;6;9.1;0;3.1;18.2;961.2;10;14.3;2.6
"2013-07-29";10;17.1;19.8;14.8;13.3;90;21.9;6;0.1;0;5.9;17.5;966.9;10;12.9;2.6
"2013-07-30";10;19.7;24.9;15.2;14.3;69;0;6;10.9;0;3.8;15.3;970.7;10;9.9;3.3
"2013-07-31";10;22.1;28.4;16.4;14.1;62;0;0;11.5;0;2.2;16.1;969.6;10;8.5;2.5
"2013-08-01";10;23.3;32.3;15.6;14.1;59;0;0;14.1;0;0.3;15.4;966.2;10;4.2;1.6
"2013-08-02";10;25.3;34.5;16.9;15.4;60;0;0;13.3;0;0;18;965.2;10;3.7;1.4
"2013-08-03";10;25.2;31.6;19.3;17.9;63;0;6;7.3;0;2.2;19.2;967.3;10;7.7;1.9
"2013-08-04";10;22;26.9;17.6;16.5;74;0.6;6;10.6;0;2;19.2;969.6;10;19.2;1.8
"2013-08-05";10;24.5;33;17.5;16;66;1.5;8;13.2;0;1;19.2;965.9;10;7.5;1.6
"2013-08-06";10;23.6;32.7;17.7;16.8;70;6.4;8;9.6;0;2.3;19.7;964.1;10;23.1;2.1
"2013-08-07";10;21.3;25.9;17.5;16.2;74;0.7;6;3.5;0;5.5;18.5;961.4;10;10.1;2.7
"2013-08-08";10;18.5;20.3;17.1;16.4;89;6.8;6;0.4;0;6.7;19;965.3;10;5.8;1.4
"2013-08-09";10;16.5;18.3;13.1;12;93;9.5;6;0.8;0;6;17.6;969.7;10;5.9;1.4
"2013-08-10";10;18.5;25.7;13;11.8;76;0;6;9.8;0;2.5;15.6;969.6;10;5.3;1.5
"2013-08-11";10;20;25;16;14.6;60;0;0;11.9;0;4.1;13.7;967.9;10;8.9;2.1
"2013-08-12";10;20.7;26.7;15.1;13.6;61;0;0;13.1;0;2.4;14.2;965.5;10;9.8;2.3
"2013-08-13";10;19.3;24.4;14.5;13.3;59;0;0;9;0;4.8;13;967.6;10;8.1;2.3
"2013-08-14";10;17.7;23;13.4;12.5;57;0;0;9.1;0;5.3;11.3;970.5;10;6.8;2
"2013-08-15";10;18.9;25.7;12.1;10.1;54;0;0;13.6;0;2;11.3;970.2;10;4.9;1.8
"2013-08-16";10;20.1;27.6;12.5;10.8;62;0;6;13.6;0;0.7;14.1;967.4;10;5.7;1.6
"2013-08-17";10;22.6;30.1;15.9;14.6;61;0;0;12.5;0;2.4;15.8;965.9;10;8.3;1.5
"2013-08-18";10;23.1;30;16.5;15.2;60;2.2;6;11.2;0;3.5;16.2;965.4;10;7.6;1.8
"2013-08-19";10;19.1;23.4;15.5;14.2;80;2.3;6;0.9;0;6.4;17.8;967.1;10;11.2;1.9
"2013-08-20";10;17.4;22.9;12.7;10.5;63;0;0;11.9;0;2.1;12.1;974.4;10;7.8;2.1
"2013-08-21";10;18.4;25.5;12.4;10.1;59;0;0;13.2;0;0.5;12;971.3;10;7.1;2.4
"2013-08-22";10;19;26.5;12.1;10;61;0;0;11.9;0;1.8;12.8;967;10;5.8;1.8
"2013-08-23";10;18.8;25.4;13.6;11.9;69;0;6;5.1;0;3.3;14.8;964.7;10;4;1.5
"2013-08-24";10;17.3;21.2;14;12.5;83;5.7;8;2.6;0;4.8;16.2;961.8;10;11.9;1.9
"2013-08-25";10;14.9;17.5;12.8;11.8;88;10.5;6;0;0;7;14.9;960.7;10;9.1;2.6
"2013-08-26";10;16.4;22.6;11.8;10.6;75;0;0;5.4;0;5;13.6;960.9;10;5.3;1.5
"2013-08-27";10;15.8;20.5;12.8;11.4;83;6.3;6;0.2;0;5.4;14.8;961.7;10;6.8;1.5
"2013-08-28";10;16.1;20.7;13.2;11.6;83;0;6;1.4;0;6;14.9;966.2;10;3.9;1.4
"2013-08-29";10;17.1;24;11.2;9.7;73;0;0;12.1;0;0.5;13.8;969.2;10;4.8;1.6
"2013-08-30";10;17.9;25.8;11.5;9.8;67;0;6;11.1;0;1.8;12.8;969;10;4.4;1.4
"2013-08-31";10;19;25.5;13.9;12.2;67;0.4;6;7.9;0;5;14.1;970.2;10;7.2;1.7
"2013-09-01";10;16.5;20.8;11;9.4;78;2;6;1.4;0;6;14.7;972.9;10;9.2;1.6
"2013-09-02";10;15.6;23.5;10.2;8.7;70;0;0;6.3;0;3.5;12.1;974.9;10;4.9;1.7
"2013-09-03";10;18.5;27.7;10.2;8.7;67;0;0;12.6;0;0.3;13.5;974.6;10;4.4;1.5
"2013-09-04";10;20.5;28.8;14;11.9;67;0;0;12.7;0;0.4;15.6;970.7;10;4;1.5
"2013-09-05";10;20.8;28.8;14.4;12.8;72;0;0;12.5;0;0.1;16.9;965;10;3.7;1.4
"2013-09-06";10;21;29;15.1;13.5;74;0;0;10.6;0;1.1;17.9;961.5;10;4.2;1.4
"2013-09-07";10;22;28.7;17.2;15.3;68;0;6;10.5;0;3;17.6;964.7;10;14.2;1.8
"2013-09-08";10;16.9;19.2;13.8;13.6;86;19.6;6;0.1;0;7.1;16.5;967.1;10;12;1.9
"2013-09-09";10;15.1;20;12.8;11.7;71;0.3;6;7.4;0;4.1;11.9;968.5;10;9.7;2.8
"2013-09-10";10;13.4;15.1;10.7;9.3;81;1.8;6;0.1;0;7.5;12.5;965.2;10;11;2.8
"2013-09-11";10;11.8;14.4;9;7.1;78;10.2;6;1.1;0;6;10.8;965.7;10;11;3.7
"2013-09-12";10;11.7;14.1;10.4;10.2;89;8.2;6;0.3;0;7.5;12.2;966.2;10;11.5;3.9
"2013-09-13";10;13.2;18;10.5;9.7;81;0;6;2;0;6.3;12.1;970;10;5.8;2.1
"2013-09-14";10;15;19.5;10.7;9.9;85;8.4;6;0.9;0;7.3;14.5;965.7;10;4;1.2
"2013-09-15";10;15.9;20;13.2;12.6;86;0.6;6;1.6;0;7.5;15.5;960.2;10;11.3;2.5
"2013-09-16";10;12;13.4;8.6;8;89;15.8;6;0;0;7.8;12.5;956.1;10;10.2;3.2
"2013-09-17";10;9.8;13.1;7.3;6.6;82;7;6;3.4;0;6.4;9.9;957.1;10;12.7;3.4
"2013-09-18";10;14.5;19.4;8.9;8.8;83;5.3;6;1.9;0;7.2;13.6;952.4;10;19.3;5.7
"2013-09-19";10;12.6;16.9;9.1;8.4;72;0;6;6.8;0;5.9;10.4;962.7;10;7.2;2.4
"2013-09-20";10;13.7;18.5;10.7;9.1;75;0;6;4.4;0;6.3;11.7;967.2;10;9.6;3
"2013-09-21";10;13.6;20.1;8.7;7;78;0;0;10.3;0;4.4;11.8;973.7;10;4.4;1.4
"2013-09-22";10;12.5;21.2;7.7;7.1;87;0;0;6.1;0;4.1;12.3;975.5;10;3.8;1.3
"2013-09-23";10;14.1;22;7.5;6.3;82;0;6;10.5;0;0.6;12.8;972.1;10;3.7;1.4
"2013-09-24";10;12.5;18.5;9.2;7.5;91;0;6;4.5;0;4.8;13.2;965.6;10;3.5;1.1
"2013-09-25";10;15.2;22.9;10.7;10.5;85;1.5;6;6.4;0;5.5;14.5;962;10;8.3;1.4
"2013-09-26";10;16.4;21.1;14.6;13.5;91;2.7;6;2.8;0;6.6;17.1;963.3;10;6.9;1.6
"2013-09-27";10;16.5;21.2;13.5;12.2;91;11;8;2.6;0;6;17.1;963.1;10;5;1.1
"2013-09-28";10;15.6;19.7;13.5;12.2;91;0.1;6;2.1;0;7.5;16;959.5;10;5.4;1.4
"2013-09-29";10;13.3;14.5;12;11.8;85;0;0;0;0;8;13.1;955.2;10;8.2;2.4
"2013-09-30";10;11.3;12.5;10.4;9.9;84;0;6;0;0;8;11.3;956;10;4.4;1.5
"2013-10-01";10;12.2;16.4;8.7;6.7;81;0;0;1.3;0;5.9;11.5;959.7;10;5.5;1.4
"2013-10-02";10;10.6;16.8;7;5.6;80;0;0;5.5;0;3.8;10.1;965.3;10;6.6;2.2
"2013-10-03";10;9.4;13.1;6.4;5.5;86;0.9;6;1.9;0;6.8;10.2;967.9;10;5.3;1.7
"2013-10-04";10;12.8;16.8;10.3;10;91;10;6;0.3;0;5.9;13.6;967.8;10;3.5;1.1
"2013-10-05";10;14.9;19.5;12.7;12.5;89;4.9;6;0.6;0;7.7;15.2;965.8;10;12.1;2.8
"2013-10-06";10;13.1;16.4;10.6;9;89;1;6;2.2;0;6.9;13.4;970.9;10;8.8;2.5
"2013-10-07";10;12.4;14.5;11.2;11.1;89;0.2;6;0;0;7.7;12.7;971.9;10;7;1.7
"2013-10-08";10;12.4;13.2;11.5;11.5;96;0.9;6;0;0;8;13.8;971.7;10;2.9;1.1
"2013-10-09";10;12.5;14.4;10.8;9.4;89;0;6;0;0;7.4;13;968.3;10;5.4;1.5
"2013-10-10";10;7.4;11.9;4.1;4;91;24.6;6;0;0;6.8;9.5;959.3;10;12;2.8
"2013-10-11";10;5.9;9.8;3.7;3.2;90;0.9;6;1.9;0;5.5;8.3;961.4;10;5.3;1.6
"2013-10-12";10;6.6;11.2;3.7;2.7;85;1.5;6;1.8;0;4.8;8.2;963.9;10;6.4;1.7
"2013-10-13";10;9.5;14.1;5.9;4.9;81;0.3;6;8.9;0;5.4;9.4;967.7;10;5.9;1.6
"2013-10-14";10;11.2;16.1;8;7;86;1.8;6;2.5;0;6.5;11.4;966.6;10;4.3;1.5
"2013-10-15";10;12.4;16.4;8.9;8.3;85;17.3;6;2.1;0;7;12.2;961;10;13.1;3.4
"2013-10-16";10;10.6;15.1;7.3;5.5;83;1.8;6;5.1;0;4.3;10.4;963.3;10;6.8;1.9
"2013-10-17";10;12.3;16.6;8.3;6.2;79;0;0;9.4;0;;11.1;967;10;12.2;3.5
"2013-10-18";10;10.6;17.7;6.4;5.1;86;0;0;5.2;0;;10.8;966.6;10;5.2;1.3
"2013-10-19";10;11.1;18.5;6.2;4.5;89;0;6;4.8;0;;11.8;965.3;10;3.2;1.3
"2013-10-20";10;12.5;15.7;10.2;8.7;93;1.4;6;1.1;0;;13.4;966.8;10;6.7;1.6
"2013-10-21";10;12.4;18;10.2;9.2;94;0;6;2.7;0;;13.6;967.2;10;4.4;1.4
"2013-10-22";10;13.6;22.6;10;9.2;88;0;0;5.3;0;4.7;13.6;960.8;10;5.8;1.5
"2013-10-23";10;12.9;16.2;11;10.1;93;7.1;6;0;0;4.8;13.9;961.7;10;11.7;2.3
